group_id	task_id	window_index	window_start_s	n_participants	n_physio_valid	group_hr_mean_bpm_mean	group_hr_mean_bpm_std	group_hrv_rmssd_ms_mean	group_hrv_rmssd_ms_std	group_eda_tonic_mean_mean	group_eda_tonic_mean_std	group_eda_phasic_rate_hz_mean	group_eda_phasic_rate_hz_std	group_temp_mean_mean	group_temp_mean_std	tr_spk_count	tr_spk_duration_s	tr_silence_duration_s	tr_backchannel_count	tr_overlap_count	tr_competitive_overlap	tr_cooperative_overlap	tr_collaborative_overlap	tr_needs_review_overlap	tr_conflict_overlap_ratio	tr_laughter_count	tr_filled_pause_count	tr_n_active_speakers	tr_speaking_entropy	tr_overlap_time_s	group_et_pupil_mean_mean	group_et_pupil_mean_std	group_et_pupil_std_mean	group_et_pupil_std_std	group_et_pupil_slope_per_s_mean	group_et_pupil_slope_per_s_std	group_et_blink_rate_per_min_mean	group_et_blink_rate_per_min_std	group_et_gaze_dispersion_mean	group_et_gaze_dispersion_std	group_et_gaze_valid_frac_mean	group_et_gaze_valid_frac_std	group_et_gaze_velocity_mean_mean	group_et_gaze_velocity_mean_std	tr_ovl_simultaneous	tr_ovl_backchannel	tr_ovl_smooth	tr_ovl_competitive_timing	tr_ovl_floor_fight	tr_ovl_context_collaborative	tr_ovl_context_competitive	tr_ovl_long_ratio	tr_ovl_short_ratio	tr_ovl_collaboration_index
grp-08	T3	2	60.0	8	8	62.853	14.813	121.4717	48.358	0.1081	0.0749	0.1252	0.1344	35.85	1.5436	9.0	15.069	12.293	1.0	7.0	4.0	3.0	0.0	0.0	0.5714	1.0	0.0	4.0	1.6433	21.989	2.8232	0.2654	0.1581	0.0787	0.0011	0.0004	17.515	7.5563	0.1263	0.0465	0.9404	0.0428	0.4987	0.2339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	3	90.0	8	8	70.0422	14.7866	128.3582	10.5695	0.1005	0.0731	0.1336	0.1535	35.8542	1.5256	5.0	3.639	44.626	2.0	0.0	0.0	0.0	0.0	0.0		1.0	0.0	3.0	1.2786	0.628	2.9236	0.2998	0.2074	0.0467	0.0017	0.0016	22.0041	9.7998	0.1508	0.0226	0.9312	0.0265	0.6016	0.1845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	4	120.0	8	8	69.3068	13.5912	141.9138	29.7269	0.0992	0.071	0.1169	0.1394	35.8364	1.5169																2.9384	0.428	0.2329	0.0478	-0.0007	0.0035	20.0171	5.8929	0.1776	0.0523	0.9415	0.0192	0.6324	0.124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	5	150.0	8	8	63.5531	7.5109	118.9428	31.944	0.0933	0.0652	0.0834	0.1141	35.7975	1.5151	1.0	0.486	182.6	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	-0.0	0.0	2.8637	0.5004	0.1827	0.0732	-0.0005	0.001	18.0154	7.1242	0.1882	0.0025	0.9339	0.0125	0.592	0.1127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	6	180.0	8	8	61.4245	7.6196	164.6785	37.0289	0.0901	0.0643	0.1001	0.1653	35.7821	1.5119	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	2.7704	0.395	0.1675	0.0697	-0.0014	0.0021	21.0039	9.5935	0.1598	0.0528	0.9316	0.0122	0.5123	0.1561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	7	210.0	8	8	65.3081	5.0932	128.7991	39.9395	0.0971	0.0731	0.0668	0.1236	35.7819	1.5183																2.6901	0.3298	0.1197	0.0178	-0.0009	0.0008	18.5158	6.6137	0.1303	0.0535	0.9569	0.0086	0.4565	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	8	240.0	8	8	68.6279	8.9008	94.6188	27.8939	0.1018	0.0809	0.0167	0.0309	35.8021	1.5058																2.6632	0.265	0.1344	0.0617	-0.0003	0.0027	18.0154	22.7057	0.1277	0.0474	0.9537	0.0346	0.5057	0.283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	9	270.0	8	8	67.487	9.4216	103.4991	41.1227	0.1024	0.0825	0.142	0.2058	35.8598	1.4598																2.6738	0.2822	0.1204	0.0595	0.0003	0.0025	22.6727	22.0326	0.1524	0.0689	0.9556	0.0323	0.4581	0.1679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	10	300.0	8	8	68.4214	7.8018	66.3465	21.6432	0.1012	0.0813	0.1504	0.221	35.8967	1.4477																2.6718	0.3411	0.0999	0.0397	-0.0004	0.0011	21.3516	15.024	0.1679	0.07	0.9614	0.0316	0.3869	0.0796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	11	330.0	8	8	67.6346	8.1177	101.4873	43.3496	0.0999	0.0782	0.0751	0.102	35.9013	1.479	3.0	5.304	35.087	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.0	1.074	2.6625	0.3157	0.1107	0.0546	0.0004	0.0007	20.0144	10.8427	0.1292	0.0457	0.9307	0.036	0.4629	0.1161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	12	360.0	8	8	67.0971	11.6981	144.4253	48.2516	0.0957	0.0678	0.1167	0.1248	35.9102	1.5083	1.0	0.376	14.43	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	-0.0	0.0	2.7103	0.3723	0.1259	0.0614	0.0009	0.0016	23.3532	11.0246	0.1244	0.037	0.9335	0.052	0.5013	0.2059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	13	390.0	8	8	67.9186	16.5489	133.5375	28.2229	0.0907	0.0592	0.1169	0.1275	35.9385	1.5041	5.0	12.27	17.239	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	1.2993	3.552	2.742	0.4148	0.1029	0.0298	0.0	0.0011	39.0333	26.8931	0.1032	0.0203	0.9442	0.0795	0.5173	0.4001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	14	420.0	8	8	71.9606	13.777	93.3937	29.4376	0.095	0.0668	0.1002	0.1184	35.9777	1.4923	5.0	7.576	24.467	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.2397	1.039	2.7256	0.3982	0.1078	0.0392	-0.0002	0.0006	24.0045	30.6869	0.1076	0.0305	0.9424	0.0723	0.489	0.2999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	15	450.0	8	8	70.908	11.7413	84.8042	13.2444	0.1021	0.0785	0.1168	0.1273	36.0161	1.4804	2.0	44.354	0.7	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	-0.0	0.0	2.7579	0.4167	0.1264	0.0472	0.0009	0.0016	19.5167	16.045	0.1306	0.0443	0.9524	0.0402	0.4241	0.0903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	16	480.0	8	8	75.3881	3.6802	81.3772	2.4564	0.103	0.0799	0.192	0.2345	36.0487	1.467	1.0	19.164	1.942	0.0	0.0	0.0	0.0	0.0	0.0		2.0	0.0	1.0	-0.0	4.782	2.7865	0.398	0.1262	0.0356	-0.0003	0.0008	22.0188	15.1126	0.1183	0.0372	0.9375	0.0742	0.4534	0.1495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	17	510.0	8	8	78.2777	8.5391	135.1752	69.019	0.1013	0.0805	0.1587	0.181	36.0783	1.4736	2.0	26.948	23.896	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.1479	22.894	2.7504	0.3179	0.1351	0.0465	-0.0003	0.0017	34.0064	31.1185	0.1335	0.0636	0.9302	0.1045	0.5691	0.4334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	18	540.0	8	8	74.2713	4.8894	129.6462	64.5278	0.1005	0.082	0.0836	0.0963	36.0971	1.4917	5.0	22.248	7.494	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.1528	8.564	2.7162	0.2832	0.1366	0.0522	-0.0	0.0012	19.5167	16.8568	0.1149	0.0271	0.9375	0.0593	0.6065	0.4233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	19	570.0	8	8	68.7038	5.5187	125.0156	35.7518	0.0997	0.0802	0.0834	0.0643	36.1123	1.5174	10.0	14.09	20.066	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.1537	0.659	2.8006	0.3459	0.192	0.0996	0.0025	0.0018	21.5183	4.1266	0.1345	0.0397	0.9397	0.0251	0.6144	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	20	600.0	8	8	60.1618	16.9613	75.9018	0.0	0.094	0.0677	0.1751	0.1875	36.1179	1.5432	6.0	16.1	8.471	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	3.0	0.6258	1.0	2.8762	0.3782	0.1821	0.0555	-0.0008	0.0016	17.5052	8.2257	0.1638	0.0504	0.9528	0.0222	0.6126	0.2396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	21	630.0	8	8	57.8365	14.0973	128.6983	45.6519	0.096	0.0735	0.1753	0.2639	36.1115	1.5782	17.0	22.35	10.344	3.0	8.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	4.0	1.3272	19.531	2.8194	0.3652	0.1596	0.0587	-0.0011	0.0011	16.0137	5.8929	0.1445	0.0409	0.9549	0.0156	0.4891	0.1451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	22	660.0	8	8	59.4143	14.2246	141.3404	5.7231	0.0876	0.065	0.0918	0.1502	36.1127	1.6074	10.0	42.961	4.911	1.0	2.0	1.0	1.0	0.0	0.0	0.5	0.0	0.0	4.0	1.3444	28.739	2.7965	0.3285	0.1574	0.0697	0.0004	0.0011	13.5102	4.4407	0.1441	0.0525	0.9583	0.0108	0.4503	0.1537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	23	690.0	8	8	63.4105	12.5472	119.9321	40.959	0.082	0.0571	0.0668	0.1237	36.1303	1.6109	5.0	16.052	15.41	2.0	3.0	1.0	2.0	0.0	0.0	0.3333	0.0	0.0	2.0	0.1268	9.965	2.8488	0.2941	0.1643	0.0583	0.0008	0.001	7.5057	4.7305	0.1576	0.0342	0.9663	0.0139	0.4911	0.0993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	24	720.0	8	8	59.9743	3.1735	113.026	23.2639	0.0877	0.0657	0.0667	0.1236	36.1457	1.6167	12.0	41.82	20.084	2.0	5.0	2.0	3.0	0.0	0.0	0.4	0.0	0.0	4.0	1.5406	30.996	2.8626	0.2832	0.145	0.0661	-0.0006	0.001	7.006	4.765	0.0831	0.0365	0.9644	0.0199	0.4444	0.1064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	25	750.0	8	8	61.7698	13.5093	117.2356	36.2926	0.0903	0.07	0.1084	0.2008	36.1328	1.6513	5.0	20.93	8.382	4.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.1173	19.662	2.8508	0.2433	0.1445	0.0356	0.0005	0.0005	8.5036	3.419	0.0879	0.0467	0.9688	0.0057	0.4731	0.1093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	26	780.0	8	8	65.6817	10.3449	135.0291	32.4444	0.0919	0.0724	0.1251	0.2317	36.1176	1.6833	5.0	11.624	13.22	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.1381	1.152	2.9018	0.2733	0.1611	0.0466	0.001	0.0016	11.5098	7.5563	0.1011	0.0373	0.9621	0.01	0.5595	0.0341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	27	810.0	8	8	61.0858	6.6894	132.0771	41.7949	0.092	0.0709	0.1085	0.1623	36.1116	1.6815	7.0	21.429	8.478	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	1.4051	1.4	2.9029	0.3301	0.1476	0.0435	-0.0013	0.0009	10.0085	7.1241	0.0868	0.0217	0.9589	0.0151	0.4659	0.1094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	28	840.0	8	8	58.5115	10.6612	124.7221	43.0777	0.0947	0.0716	0.0835	0.117	36.1096	1.6685	4.0	5.525	98.574	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.1414	5.357	2.8906	0.3731	0.1549	0.057	0.0007	0.0017	10.0019	7.1194	0.0955	0.0281	0.9371	0.0538	0.4961	0.1671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	29	870.0	8	8	60.552	13.7605	123.4931	53.7142	0.1006	0.0763	0.0668	0.0757	36.1099	1.663																2.902	0.3737	0.1621	0.0543	-0.0003	0.0015	15.5133	12.0519	0.1247	0.0619	0.9023	0.1214	0.6042	0.2602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	30	900.0	8	8	58.6009	12.629	132.6824	98.9811	0.1028	0.0785	0.0501	0.0736	36.1072	1.6609																2.8837	0.3449	0.1545	0.0522	0.0	0.0006	12.6775	5.0376	0.1233	0.0949	0.8936	0.1358	0.4977	0.3045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	31	930.0	8	8	57.5136	11.7592	137.1669	64.1358	0.1017	0.0781	0.0417	0.0772	36.1026	1.6422	2.0	0.581	0.541	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.9304	0.591	2.8966	0.3724	0.1811	0.0692	0.0005	0.0011	15.0038	7.3935	0.1204	0.0673	0.9039	0.1116	0.5508	0.2666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	32	960.0	8	8	67.388	11.7837	123.9048	31.8846	0.1015	0.0789	0.1001	0.1654	36.0855	1.6301																2.8816	0.3663	0.1846	0.0648	-0.0004	0.0009	14.012	8.4926	0.1307	0.0589	0.9033	0.1089	0.5486	0.2099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	33	990.0	8	8	69.0944	13.4484	141.4845	38.1089	0.1009	0.0765	0.1336	0.175	36.0549	1.6467																2.8551	0.2768	0.1831	0.0486	0.0004	0.0015	14.6779	10.2737	0.1404	0.0839	0.8826	0.1536	0.5309	0.3042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	34	1020.0	8	8	63.9324	8.5658	150.7795	15.6679	0.1004	0.0757	0.1251	0.1927	36.035	1.665																2.8687	0.2336	0.1669	0.0733	0.0004	0.001	18.006	11.6612	0.1219	0.0842	0.9052	0.1185	0.5213	0.3671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	35	1050.0	8	8	62.9058	11.7421	127.2362	33.4148	0.0995	0.0755	0.1502	0.2781	36.0175	1.6801																2.8774	0.2799	0.1745	0.068	-0.0002	0.0011	14.5124	7.9019	0.1065	0.0605	0.9319	0.0717	0.5044	0.2376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	36	1080.0	8	8	63.1786	13.726	125.7952	17.5769	0.0995	0.0764	0.1168	0.2162	36.0033	1.6965																2.8519	0.3022	0.1725	0.0596	-0.0008	0.0007	10.0049	2.8289	0.1026	0.0189	0.9514	0.0315	0.542	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	37	1110.0	8	8	59.1098	11.1372	122.131	55.171	0.0998	0.0776	0.0333	0.0618	35.9967	1.6983																2.8384	0.3011	0.1381	0.0493	0.0	0.0007	8.5072	5.0042	0.0851	0.0157	0.9703	0.0118	0.4553	0.0947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	38	1140.0	8	8	53.635	8.1987	118.6458	0.0	0.1007	0.0781	0.0585	0.0888	35.9876	1.6827																2.848	0.3369	0.1374	0.0503	0.0001	0.0013	9.0077	1.1557	0.093	0.0329	0.9693	0.0087	0.4387	0.0728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	39	1170.0	8	8	58.5162	14.8606	160.0668	74.5779	0.1016	0.0771	0.1253	0.1929	35.9797	1.6564																2.8749	0.3538	0.163	0.0373	0.001	0.0009	15.0041	4.7593	0.1135	0.0365	0.9554	0.0182	0.5225	0.0644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	40	1200.0	8	8	64.575	18.3064	106.9126	46.6093	0.1185	0.096	0.1251	0.1602	35.9719	1.6279																2.9214	0.3934	0.1676	0.0516	0.0006	0.0015	24.5209	3.0026	0.1274	0.0174	0.9355	0.0095	0.6066	0.0447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	41	1230.0	8	8	65.8022	15.9628	136.3696	62.2836	0.1417	0.1292	0.1918	0.2966	35.9636	1.5995																2.8973	0.4005	0.1693	0.0519	-0.001	0.0014	23.0166	4.7693	0.1289	0.0163	0.917	0.0383	0.57	0.0805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	42	1260.0	8	8	65.3683	17.7403	168.4953	99.7967	0.1427	0.1289	0.1085	0.1809	35.9485	1.5837																2.8689	0.3681	0.1621	0.0326	0.0005	0.0004	20.5058	10.63	0.1312	0.0441	0.9231	0.0477	0.5232	0.1526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	43	1290.0	8	8	59.7017	11.8504	147.2073	91.5563	0.1355	0.1176	0.1085	0.1321	35.918	1.5921																2.8894	0.402	0.1637	0.0282	0.0	0.0012	17.0145	13.3281	0.1401	0.046	0.9521	0.031	0.5283	0.2027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	44	1320.0	8	8	56.4471	9.4301	132.9499	56.242	0.1336	0.1154	0.1252	0.1391	35.9059	1.602																2.8916	0.4121	0.1648	0.0432	-0.0	0.0008	13.5102	6.4102	0.1217	0.0406	0.9404	0.0474	0.5062	0.2489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	45	1350.0	8	8	57.8698	11.4817	138.4347	46.1786	0.135	0.1169	0.1001	0.1071	35.9115	1.5969																2.8765	0.3721	0.1702	0.0674	0.0	0.0009	11.0027	8.0837	0.0924	0.0478	0.9389	0.0653	0.4646	0.2773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	46	1380.0	8	8	60.5735	10.8638	147.1452	33.5839	0.1276	0.1086	0.1336	0.1428	35.8905	1.5946																2.851	0.3206	0.1815	0.0332	-0.0003	0.0025	8.0068	2.8309	0.1195	0.0454	0.9608	0.0199	0.4821	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	47	1410.0	8	8	71.5052	20.4261	174.3212	41.6207	0.1271	0.1064	0.1418	0.1563	35.8586	1.5982																2.8353	0.2854	0.1504	0.0437	0.0	0.0015	13.0091	3.4678	0.1261	0.0192	0.9604	0.014	0.5358	0.1376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	48	1440.0	8	8	75.7361	9.2081	109.1182	45.6143	0.134	0.1115	0.0667	0.0874	35.8494	1.5915																2.8175	0.237	0.1563	0.0279	-0.0004	0.0018	14.0096	4.3242	0.127	0.0431	0.9566	0.0147	0.4933	0.0258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	49	1470.0	8	8	70.995	13.6794	104.9379	38.1079	0.1317	0.1088	0.0751	0.1021	35.8523	1.5826																2.7931	0.2126	0.1494	0.044	-0.0002	0.0003	9.0077	2.5842	0.1127	0.0186	0.9512	0.0259	0.4794	0.0718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	50	1500.0	8	8	68.9767	9.0729	106.6977	42.237	0.1266	0.1032	0.0584	0.073	35.8464	1.5776																2.7894	0.192	0.1665	0.065	0.0006	0.0006	9.5051	1.9173	0.1299	0.0135	0.9386	0.0265	0.5531	0.0895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	51	1530.0	8	8	66.8019	7.0846	125.1393	39.607	0.1219	0.0982	0.0751	0.1021	35.8413	1.5712																2.8286	0.2433	0.1797	0.0761	0.0006	0.0015	10.0085	1.6344	0.1296	0.0086	0.9421	0.0268	0.5848	0.0938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	52	1560.0	8	8	66.9772	5.8103	136.4501	45.3882	0.1134	0.0891	0.0918	0.1502	35.8501	1.5598																2.8481	0.3179	0.1566	0.0421	-0.0003	0.0006	9.0067	3.834	0.1098	0.0199	0.9521	0.0315	0.5199	0.0766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	53	1590.0	8	8	73.1319	8.2808	117.5887	49.1555	0.1061	0.0814	0.1418	0.2233	35.8721	1.5463																2.824	0.3148	0.1655	0.0271	-0.0005	0.0007	15.5042	5.2584	0.1569	0.0222	0.9498	0.0247	0.5378	0.0432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	54	1620.0	8	8	66.6716	9.7762	128.0177	66.9693	0.1098	0.086	0.0667	0.104	35.9037	1.5303																2.7847	0.3771	0.1828	0.0263	-0.0012	0.0024	20.0171	4.3242	0.167	0.0239	0.9541	0.0133	0.5078	0.0618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	55	1650.0	8	8	57.275	5.9242	149.5922	64.5791	0.1104	0.0882	0.0501	0.0592	35.9288	1.5183																2.7473	0.3719	0.1598	0.0619	-0.0006	0.0024	18.5135	3.4227	0.1542	0.0283	0.9566	0.0102	0.4576	0.1089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	56	1680.0	8	8	58.2038	6.7544	107.5316	46.4564	0.1091	0.0858	0.0834	0.096	35.9382	1.5246																2.7121	0.3201	0.1316	0.0604	-0.0012	0.0013	16.004	6.7323	0.1337	0.0565	0.9614	0.0169	0.3995	0.1826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	57	1710.0	8	8	59.2251	6.6339	126.0811	61.6233	0.1063	0.0837	0.0501	0.0592	35.9428	1.528																2.6467	0.3772	0.1072	0.0389	-0.0017	0.0008	17.3482	11.0246	0.0737	0.019	0.9721	0.0269	0.2989	0.1507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	58	1740.0	8	8	60.4844	15.4326	139.6899	50.9431	0.1047	0.083	0.0084	0.0155	35.9537	1.5196																2.5849	0.3823	0.0777	0.0257	-0.0006	0.0005	16.6809	13.6254	0.0526	0.0108	0.9736	0.0287	0.3358	0.2358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	59	1770.0	8	8	55.765	11.5544	127.0959	31.2643	0.103	0.0816	0.0083	0.0154	35.965	1.5133																2.5766	0.3801	0.0989	0.036	0.0003	0.0008	17.5063	16.3615	0.0555	0.0088	0.9633	0.036	0.4755	0.4342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	60	1800.0	8	8	54.1301	4.8434	121.794	32.0617	0.1019	0.0806	0.0167	0.0309	35.9701	1.5208																2.6171	0.3907	0.1325	0.0269	0.0007	0.0003	22.5192	19.0163	0.0947	0.0078	0.9419	0.0576	0.5955	0.4499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-08	T3	61	1830.0	8	8	53.7511	1.6182	153.5916	50.5809	0.1012	0.0793	0.0918	0.0957	35.9739	1.5379																2.6772	0.4055	0.1728	0.0622	0.0009	0.0007	25.5184	20.7634	0.1302	0.0263	0.9305	0.067	0.6235	0.3363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	0	0.0	2	2	70.6138	16.0096	132.4061	60.4396	0.1369	0.0111	0.2503	0.354	35.9296	0.412	0.0	0.0	6.544	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	3.4307	0.3749	0.2702	0.0874	0.0018	0.004	9.5018	5.7456	0.14	0.031	0.9576	0.0123	0.5941	0.1803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	1	30.0	2	2	68.7843	17.2538	110.9526	29.0692	0.1275	0.0281	0.167	0.2362	35.9363	0.3734	0.0	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	3.4584	0.3956	0.2676	0.0851	-0.0015	0.0028	18.0154	9.8063	0.1763	0.0269	0.9402	0.0253	0.6361	0.1721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	2	60.0	2	2	67.0863	22.9215	131.4225	40.6554	0.0959	0.0002	0.2002	0.1416	35.9876	0.4149	0.0	0.0	28.985	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	3.2576	0.3657	0.3096	0.0612	-0.0055	0.0031	25.5218	18.3004	0.1728	0.0606	0.9355	0.0369	0.6279	0.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	3	90.0	2	2	57.5213	10.7581	185.8725		0.0618	0.0303	0.0835	0.0236	36.0775	0.5305	1.0	1.306	32.046	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	-0.0	0.0	3.0498	0.5484	0.2293	0.0621	-0.0018	0.0048	22.0041	21.0435	0.1072	0.0579	0.9529	0.0329	0.4511	0.2375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	4	120.0	2	2	51.7273	7.5252	204.4619	23.4679	0.0622	0.0451	0.1168	0.1652	36.1476	0.6184	0.0	0.0	27.462	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	3.1529	0.5743	0.2789	0.0103	0.004	0.0026	22.0188	9.1729	0.144	0.0467	0.9544	0.0296	0.4951	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
